transaction_id,amount,transaction_hour,day_of_week,distance_from_home,foreign_transaction,previous_attempts_24h,is_fraud
4023,59.15,10,2,78.4,1,1,0
4024,46.8,9,3,15.3,0,0,0
4025,96.42,11,5,91.1,0,1,0
4026,247.12,20,6,14.8,0,0,0
4027,51.32,9,0,13.1,0,2,0
4028,67.3,6,2,31.5,0,1,0
4029,115.95,22,6,10.7,0,0,0
4030,29.89,8,3,53.0,1,1,0
4031,124.83,5,0,11.9,1,0,0
4032,46.21,11,3,49.5,0,1,0
4033,44.09,18,0,19.6,1,0,0
4034,125.47,4,0,143.6,0,0,0
4035,15.64,6,5,25.3,0,1,0
4036,35.25,23,0,3.3,0,0,0
4037,141.55,10,4,109.2,0,0,0
4038,271.8,2,2,34.3,0,0,0
4039,34.28,4,2,21.8,0,1,0
4040,36.53,17,6,3.1,1,0,0
4041,77.69,20,2,53.4,0,0,0
4042,99.09,0,4,153.7,0,2,0
4043,247.49,6,2,6.4,0,0,0
4044,74.46,6,3,20.7,0,0,0
4045,194.36,11,3,21.1,0,2,0
4046,178.49,0,4,369.4,0,0,0
4047,262.69,1,3,28.7,0,1,0
4048,83.67,5,5,33.2,0,0,0
4049,63.46,19,3,23.4,0,0,0
4050,103.68,7,6,118.1,0,0,0
4051,70.13,0,6,21.8,1,1,0
4052,57.44,20,3,5.1,0,0,0
4053,61.52,5,1,32.3,0,1,0
4054,348.22,17,6,57.9,0,1,0
4055,65.41,14,6,86.6,1,0,0
4056,202.55,8,5,14.7,0,0,0
4057,99.19,10,4,12.1,0,0,0
4058,213.08,6,3,36.1,0,1,0
4059,137.48,13,0,47.1,0,1,0
4060,65.77,16,5,15.5,1,0,0
4061,25.89,10,5,3.1,0,0,0
4062,27.13,16,2,5.0,0,0,0
4063,29.84,15,5,29.6,0,0,0
4064,75.8,4,1,30.9,0,0,0
4065,92.45,22,3,70.7,1,2,0
4066,11.36,21,0,71.3,0,0,0
4067,48.0,19,4,140.4,1,0,0
4068,1228.75,10,4,5.8,0,0,1
4069,140.48,10,4,226.5,0,1,0
4070,97.71,18,0,68.2,0,0,0
4071,44.48,4,2,53.6,0,3,0
4072,127.7,14,6,93.2,0,0,0
4073,200.02,4,5,1.5,0,0,0
4074,78.15,10,3,43.4,0,0,0
4075,43.43,18,3,49.9,1,0,0
4076,115.61,23,4,158.2,0,0,0
4077,15.21,14,1,33.1,0,0,0
4078,117.37,5,0,83.1,0,0,0
4079,134.62,2,2,103.4,1,0,0
4080,13.65,2,3,35.3,0,2,0
4081,64.06,23,6,5.3,0,1,0
4082,60.64,6,6,33.3,0,0,0
4083,116.09,17,6,9.6,0,1,0
4084,108.65,4,6,4.1,1,1,0
4085,52.17,7,4,25.7,1,0,0
4086,40.06,16,2,69.1,0,0,0
4087,11.36,8,2,47.3,1,0,0
4088,46.3,8,2,8.7,0,2,0
4089,34.04,3,0,40.5,0,0,0
4090,358.72,11,1,121.9,0,1,0
4091,137.0,11,5,1.5,0,1,0
4092,103.3,10,3,39.2,0,0,0
4093,70.67,22,0,70.6,0,0,0
4094,64.02,5,4,160.2,0,1,0
4095,130.73,21,0,16.3,0,0,0
4096,143.25,15,0,58.5,0,2,0
4097,67.05,6,5,63.2,0,2,0
4098,47.43,12,3,304.9,0,1,0
4099,183.94,6,0,18.6,0,1,0
4100,80.73,22,5,43.7,1,2,0
4101,261.15,3,2,0.0,1,0,0
4102,31.71,2,0,19.1,0,0,0
4103,77.56,9,0,2.4,0,1,0
4104,88.77,9,3,25.7,0,0,0
4105,122.4,15,1,25.2,0,0,0
4106,56.92,22,1,0.2,0,0,0
4107,91.98,21,1,23.4,0,0,0
4108,90.2,2,5,1.3,0,0,0
4109,126.51,1,6,136.6,0,1,0
4110,28.48,6,3,68.5,0,0,0
4111,108.6,8,5,9.0,0,3,0
4112,80.98,7,2,8.1,0,0,0
4113,108.71,6,2,14.3,1,1,0
4114,41.52,13,0,62.7,0,1,0
4115,14.89,9,2,12.8,0,0,0
4116,133.1,7,3,82.5,0,0,0
4117,191.05,10,6,0.5,1,0,0
4118,118.38,18,0,6.3,0,0,0
4119,71.3,6,0,6.4,0,0,0
4120,149.03,0,2,10.5,0,0,0
4121,102.81,14,6,11.7,0,0,0
4122,49.04,2,1,25.9,0,1,0
4123,85.49,5,1,24.3,1,1,0
4124,86.52,1,1,50.2,0,0,0
4125,112.96,10,4,98.3,0,1,0
4126,63.83,0,4,2.8,0,0,0
4127,112.33,19,5,9.0,0,0,0
4128,185.67,5,4,22.0,1,1,0
4129,56.03,17,3,20.1,0,1,0
4130,85.13,16,0,28.3,1,0,0
4131,9.11,8,6,0.3,1,2,0
4132,10.09,1,3,47.2,1,2,0
4133,151.75,1,4,2.3,1,0,0
4134,410.5,16,4,91.6,0,2,1
4135,128.78,0,0,2.8,1,1,0
4136,86.91,5,3,34.5,0,2,0
4137,63.46,0,2,67.3,0,0,0
4138,51.09,22,6,18.3,0,0,0
4139,14.39,14,3,16.3,0,1,0
4140,77.6,5,1,50.0,0,1,0
4141,52.75,17,0,103.5,0,3,0
4142,84.52,19,1,31.1,0,1,0
4143,6.92,19,2,94.1,1,1,0
4144,60.39,23,5,47.7,0,0,0
4145,41.89,22,2,24.1,0,0,0
4146,206.37,1,6,9.5,1,1,0
4147,33.2,0,1,36.1,0,2,0
4148,102.61,10,6,52.4,0,0,0
4149,92.75,4,0,26.6,0,0,0
4150,83.2,23,5,65.2,0,0,0
4151,637.57,1,4,38.0,0,1,1
4152,126.25,18,0,3.2,1,1,0
4153,62.13,16,2,129.8,0,1,0
4154,1086.52,12,5,31.1,0,1,1
4155,253.87,23,2,5.2,0,1,0
4156,63.37,23,0,74.4,0,0,0
4157,43.18,18,0,21.3,0,1,0
4158,173.46,11,6,52.2,0,0,0
4159,309.09,16,0,18.6,1,1,0
4160,67.21,10,3,7.2,1,1,0
4161,35.55,16,3,15.4,0,0,0
4162,203.77,5,0,55.5,0,0,0
4163,95.97,2,6,5.2,1,0,0
4164,139.08,21,4,35.6,0,1,0
4165,42.98,5,4,37.3,0,0,0
4166,81.13,21,2,20.1,0,0,0
4167,1115.22,3,4,191.1,1,0,1
4168,46.78,15,3,59.6,0,0,0
4169,50.2,20,3,107.5,0,0,0
4170,95.73,20,0,89.1,0,0,0
4171,45.36,22,1,110.1,0,1,0
4172,49.14,10,5,98.6,0,0,0
4173,26.42,18,1,27.7,1,0,0
4174,46.7,3,3,8.6,0,0,0
4175,28.27,6,4,81.2,1,0,0
4176,135.36,4,4,46.7,0,0,0
4177,169.11,12,4,47.3,0,0,0
4178,103.81,15,6,5.2,0,0,0
4179,45.65,16,2,29.6,0,1,0
4180,7.35,15,6,25.6,0,0,0
4181,64.6,4,5,124.9,1,1,0
4182,63.04,14,6,59.3,0,1,0
4183,29.15,12,6,9.4,1,0,0
4184,58.1,14,2,28.5,0,0,0
4185,58.57,19,6,31.9,0,0,0
4186,53.47,19,2,3.7,1,3,0
4187,43.76,3,4,30.3,0,0,0
4188,173.15,23,6,155.4,0,1,0
4189,173.76,1,4,12.0,0,0,0
4190,57.18,23,2,68.6,1,2,0
4191,137.72,0,4,17.3,1,0,0
4192,43.0,15,3,7.7,1,0,0
4193,135.81,10,1,102.2,0,0,0
4194,103.47,7,4,26.0,1,0,0
4195,57.28,23,3,152.1,0,1,0
4196,65.89,11,4,26.2,1,0,0
4197,61.27,4,4,121.6,1,0,0
4198,55.14,15,2,7.4,1,0,0
4199,113.16,18,5,28.9,1,1,0
4200,220.97,19,6,10.0,0,0,0
4201,48.76,22,1,32.0,0,1,0
4202,36.12,15,0,69.2,0,0,0
4203,101.4,13,3,51.5,1,2,0
4204,8.41,11,5,52.4,0,0,0
4205,133.32,2,2,4.7,0,0,0
4206,81.66,6,1,12.5,1,1,0
4207,121.65,10,0,23.6,0,1,0
4208,185.3,19,5,185.3,0,0,0
4209,166.54,5,6,14.9,0,1,0
4210,32.36,23,3,10.8,0,1,0
4211,53.96,19,5,21.3,0,0,0
4212,173.53,7,4,2.7,0,0,0
4213,84.36,16,0,63.6,0,0,0
4214,146.25,9,2,69.6,0,0,0
4215,64.01,17,6,165.6,1,1,0
4216,71.07,7,5,110.2,0,0,0
4217,32.94,3,4,23.2,0,0,0
4218,67.07,23,5,90.9,1,1,0
4219,126.79,18,4,200.4,0,0,0
4220,341.39,8,5,6.2,0,1,0
4221,136.24,3,3,73.5,1,1,0
4222,73.83,6,6,117.1,0,0,0
4223,37.1,8,6,91.5,0,1,0
4224,59.25,2,2,201.3,0,0,0
4225,215.87,4,6,100.1,1,1,0
4226,362.38,15,4,0.4,0,0,0
4227,77.63,21,2,56.9,0,1,0
4228,164.08,0,4,32.6,0,1,0
4229,68.36,11,1,32.1,1,0,0
4230,6.08,13,5,66.5,0,0,0
4231,7.3,15,0,88.2,0,0,0
4232,46.33,11,4,66.1,0,0,0
4233,48.43,21,0,4.0,0,0,0
4234,62.89,13,5,47.2,1,2,0
4235,299.16,22,0,238.4,0,0,0
4236,24.83,13,4,31.2,1,0,0
4237,76.74,18,1,39.2,0,0,0
4238,135.23,5,0,7.7,0,1,0
4239,115.35,18,4,67.8,0,1,0
4240,45.01,12,3,101.0,0,0,0
4241,97.4,17,2,43.2,0,0,0
4242,23.03,6,1,50.3,0,0,0
4243,173.49,15,6,75.7,0,1,0
4244,89.42,5,2,33.4,0,0,0
4245,77.26,7,5,51.2,1,1,0
4246,105.66,13,0,63.6,0,0,0
4247,98.64,1,2,8.2,0,1,0
4248,37.26,18,5,42.3,0,0,0
4249,164.37,13,4,1.4,0,1,0
4250,30.09,15,2,0.9,1,1,0
4251,87.0,9,0,11.4,0,0,0
4252,54.05,12,4,50.6,0,0,0
4253,1231.15,23,0,3.5,0,0,1
4254,179.47,2,3,44.3,1,0,0
4255,167.71,4,3,91.7,0,0,0
4256,149.33,22,3,12.5,0,0,0
4257,48.86,19,1,52.2,0,1,0
4258,232.37,21,0,41.0,0,0,0
4259,175.26,1,4,34.1,0,0,0
4260,52.38,12,6,10.0,1,0,0
4261,105.39,16,0,17.2,0,0,0
4262,36.84,18,0,42.9,0,2,0
4263,766.92,22,5,60.9,0,0,1
4264,143.9,2,5,63.7,0,0,0
4265,135.43,18,1,25.4,0,1,0
4266,19.85,20,5,86.4,0,0,0
4267,42.83,19,1,17.9,0,0,0
4268,55.4,6,0,4.5,0,1,0
4269,28.64,14,6,50.4,0,2,0
4270,279.41,19,5,18.3,0,0,0
4271,33.13,1,2,53.3,0,0,0
4272,4.83,2,1,60.7,0,0,0
4273,40.2,14,6,39.3,0,1,0
4274,594.38,23,4,112.4,0,0,1
4275,51.67,5,4,47.9,1,2,0
4276,56.22,5,1,58.5,1,0,0
4277,116.38,2,0,130.4,0,0,0
4278,26.43,21,3,70.5,0,0,0
4279,50.25,6,4,20.3,0,0,0
4280,53.62,13,4,11.3,0,1,0
4281,68.61,18,2,15.6,0,1,0
4282,101.23,9,5,36.7,0,1,0
4283,77.86,9,1,48.1,1,0,0
4284,235.86,16,0,35.7,0,0,0
4285,12.3,17,4,72.1,0,0,0
4286,20.52,14,2,8.7,0,0,0
4287,34.03,22,5,1.2,0,1,0
4288,115.27,2,2,28.3,0,0,0
4289,69.17,8,3,76.9,0,1,0
4290,223.65,19,6,20.3,0,1,0
4291,92.54,7,1,22.2,0,0,0
4292,191.24,18,2,8.8,0,0,0
4293,56.57,15,2,26.8,0,0,0
4294,10.81,15,2,46.1,0,3,0
4295,82.56,10,0,22.1,0,0,0
4296,142.25,16,0,12.2,0,0,0
4297,152.69,19,0,12.4,0,0,0
4298,62.61,5,2,41.0,0,1,0
4299,127.95,0,2,29.9,1,0,0
4300,44.43,12,4,109.3,1,2,0
4301,61.03,15,4,6.4,0,0,0
4302,93.66,19,3,110.5,1,0,0
4303,134.62,17,5,436.2,0,0,0
4304,185.32,18,5,62.4,0,0,0
4305,22.04,3,5,4.7,0,0,0
4306,34.72,5,6,28.2,0,0,0
4307,39.88,18,1,358.0,0,0,0
4308,170.13,23,3,33.2,1,1,0
4309,24.26,17,5,33.6,0,1,0
4310,31.33,3,0,22.8,0,0,0
4311,103.82,20,5,19.6,0,1,0
4312,145.92,16,5,51.7,1,0,0
4313,174.07,13,3,58.6,0,0,0
4314,153.4,13,2,39.5,0,0,0
4315,71.4,17,5,13.2,0,0,0
4316,121.6,14,1,45.8,0,0,0
4317,145.31,15,1,109.1,1,1,0
4318,81.88,6,3,11.7,0,0,0
4319,148.15,22,4,32.0,0,0,0
4320,70.09,6,6,5.6,0,0,0
4321,255.26,23,5,71.6,1,1,0
4322,59.48,16,1,14.9,0,0,0
4323,65.74,6,4,28.7,1,2,0
4324,94.7,6,4,24.5,0,0,0
4325,66.8,12,1,170.3,0,0,0
4326,215.08,7,2,170.2,0,0,0
4327,57.4,19,4,46.3,0,0,0
4328,13.28,4,4,65.5,0,1,0
4329,92.21,0,2,18.8,1,0,0
4330,26.13,13,3,75.1,0,1,0
4331,25.89,14,5,75.8,0,1,0
4332,67.42,8,0,45.3,1,1,0
4333,672.61,16,0,107.1,0,0,1
4334,181.47,7,2,25.1,1,1,0
4335,65.5,8,1,46.6,1,0,0
4336,181.09,23,2,2.0,1,0,0
4337,56.82,7,6,64.6,0,0,0
4338,318.44,9,6,39.8,0,0,0
4339,33.28,5,3,40.1,0,0,0
4340,163.34,14,0,51.7,1,1,0
4341,202.27,9,0,10.7,0,0,0
4342,37.6,1,0,10.6,0,1,0
4343,129.19,21,1,8.2,0,0,0
4344,238.57,16,5,3.8,0,0,0
4345,106.4,12,6,6.7,0,0,0
4346,173.33,21,1,252.3,0,2,0
4347,58.02,17,2,35.0,0,0,0
4348,91.04,1,4,7.2,0,1,0
4349,65.39,18,5,54.2,0,0,0
4350,1467.72,7,1,34.7,0,0,1
4351,74.61,2,0,79.3,1,0,0
4352,931.1,7,3,19.3,0,0,1
4353,54.73,14,3,2.7,0,0,0
4354,91.0,21,2,78.6,0,2,0
4355,124.61,17,4,7.5,0,0,0
4356,64.17,22,2,58.5,0,0,0
4357,69.5,15,0,64.8,1,0,0
4358,64.85,5,4,34.7,0,0,0
4359,19.64,21,6,6.7,0,0,0
4360,84.52,18,4,45.4,0,1,0
4361,210.57,16,1,34.1,0,0,0
4362,148.17,7,4,42.6,0,0,0
4363,64.7,4,3,47.1,1,2,0
4364,27.51,6,4,13.0,0,1,0
4365,62.03,11,3,40.4,0,0,0
4366,161.73,12,6,11.9,0,0,0
4367,172.82,13,4,79.1,0,2,0
4368,276.74,15,6,49.0,1,0,0
4369,121.76,13,6,178.9,0,0,0
4370,111.22,10,4,0.8,0,0,0
4371,132.09,14,4,35.7,0,1,0
4372,223.14,21,5,370.0,0,0,0
4373,221.24,5,4,62.8,0,1,0
4374,18.17,13,0,38.3,1,0,0
4375,112.19,11,3,14.7,0,1,0
4376,77.39,7,4,72.2,1,0,0
4377,55.51,18,2,76.8,0,0,0
4378,1303.93,9,4,30.3,0,0,1
4379,185.77,6,4,24.4,1,0,0
4380,29.77,20,4,36.1,0,1,0
4381,74.6,12,4,162.2,0,0,0
4382,22.45,20,2,55.5,1,0,0
4383,472.92,17,4,92.6,0,0,0
4384,157.94,17,1,0.8,0,1,0
4385,72.38,18,5,29.6,1,0,0
4386,20.78,17,0,27.2,0,2,0
4387,202.45,14,2,2.3,1,2,0
4388,260.11,16,5,83.6,0,1,0
4389,137.48,7,6,59.6,0,0,0
4390,192.73,23,2,36.4,0,0,0
4391,176.06,2,6,53.9,0,2,0
4392,82.97,12,5,65.8,0,1,0
4393,623.02,9,5,22.7,0,1,1
4394,18.75,12,6,14.2,0,0,0
4395,139.78,4,3,14.8,0,0,0
4396,91.93,17,1,169.4,0,1,0
4397,135.44,2,2,34.3,0,1,0
4398,75.77,7,2,0.9,0,0,0
4399,234.21,0,5,118.5,1,0,0
4400,182.75,8,2,4.6,0,1,0
4401,134.65,11,6,76.3,0,1,0
4402,30.51,12,0,1.4,0,1,0
4403,19.8,10,1,27.1,0,0,0
4404,100.77,16,1,35.2,1,1,0
4405,69.02,16,6,14.6,0,1,0
4406,887.88,3,2,77.8,0,0,1
4407,143.41,3,2,63.4,0,0,0
4408,38.13,13,6,17.1,0,0,0
4409,151.31,13,5,19.2,1,2,0
4410,172.87,6,6,77.8,0,0,0
4411,29.23,0,5,1.2,0,1,0
4412,37.26,0,6,130.2,1,0,0
4413,120.06,18,6,12.6,0,1,0
4414,72.29,15,5,169.2,0,1,0
4415,163.67,2,4,20.8,0,0,0
4416,37.76,13,2,153.7,1,1,0
4417,33.01,9,5,4.6,0,1,0
4418,102.27,1,2,26.8,0,0,0
4419,121.96,2,1,27.4,0,1,0
4420,97.14,23,3,27.4,0,0,0
4421,131.83,10,6,6.8,0,1,0
4422,188.05,10,2,0.5,0,1,0
4423,51.6,0,6,1.9,1,1,0
4424,30.83,20,5,100.8,0,0,0
4425,198.16,12,6,43.8,0,0,0
4426,128.81,5,3,76.7,0,1,0
4427,74.53,19,5,76.4,0,0,0
4428,15.17,19,1,8.0,1,1,0
4429,14.55,9,3,2.2,0,1,0
4430,126.18,21,5,82.9,0,0,0
4431,108.02,8,3,1.5,1,2,0
4432,49.18,1,6,5.8,0,0,0
4433,38.56,9,4,15.7,0,0,0
4434,590.85,18,6,31.7,0,1,1
4435,116.89,20,1,0.4,0,0,0
4436,30.91,6,1,2.5,1,2,0
4437,99.68,3,0,47.9,0,0,0
4438,48.34,12,0,60.9,0,0,0
4439,43.26,0,4,90.5,0,1,0
4440,39.33,10,3,31.6,0,1,0
4441,282.06,14,6,46.9,0,3,0
4442,47.5,23,5,16.4,0,0,0
4443,82.64,0,4,37.5,0,0,0
4444,186.04,20,2,38.7,0,0,0
4445,169.9,22,1,15.3,0,1,0
4446,76.0,4,3,4.2,1,1,0
4447,125.54,22,3,21.5,0,1,0
4448,739.78,13,5,54.2,0,1,1
4449,72.33,7,4,35.1,0,2,0
4450,7.22,17,5,19.8,0,1,0
4451,120.13,17,6,106.1,0,0,0
4452,98.74,15,1,20.4,0,0,0
4453,154.05,17,2,22.0,0,0,0
4454,108.89,20,0,15.0,0,1,0
4455,122.61,20,5,61.2,0,0,0
4456,188.07,9,3,32.2,0,1,0
4457,75.98,13,0,66.3,1,1,0
4458,50.66,3,0,123.5,0,0,0
4459,189.6,6,0,64.0,1,1,0
4460,130.45,11,0,2.6,0,0,0
4461,31.63,9,3,53.2,0,0,0
4462,197.98,21,3,9.2,0,1,0
4463,27.73,1,0,14.4,0,0,0
4464,47.77,13,3,55.6,0,0,0
4465,123.02,7,0,12.8,1,0,0
4466,260.87,9,0,185.7,0,0,0
4467,158.13,3,3,2.4,1,0,0
4468,1552.35,1,2,20.9,0,0,1
4469,11.35,21,2,128.3,1,0,0
4470,91.37,4,3,68.8,1,1,0
4471,130.5,14,1,65.1,0,1,0
4472,48.07,12,1,134.8,1,0,0
4473,190.44,2,5,19.3,0,0,0
4474,122.95,10,0,44.6,0,1,0
4475,39.24,11,2,5.5,1,0,0
4476,72.61,17,5,157.6,0,1,0
4477,95.6,11,1,48.8,0,0,0
4478,80.6,15,4,3.4,1,0,0
4479,102.78,18,0,44.7,0,0,0
4480,13.75,8,5,76.7,0,0,0
4481,179.01,14,5,68.2,0,0,0
4482,139.26,19,2,52.3,0,0,0
4483,122.18,19,3,29.2,0,0,0
4484,972.25,17,6,10.7,1,0,1
4485,26.71,2,2,4.0,0,0,0
4486,134.65,12,1,73.4,0,1,0
4487,127.05,16,1,15.4,0,1,0
4488,143.46,23,5,1.0,0,1,0
4489,10.82,15,2,17.1,0,0,0
4490,88.24,5,3,51.9,0,0,0
4491,115.41,3,2,19.5,1,0,0
4492,151.2,6,3,40.9,0,1,0
4493,67.99,21,0,13.9,0,1,0
4494,106.16,10,6,28.8,0,0,0
4495,146.14,4,4,3.6,1,0,0
4496,163.26,0,6,140.3,0,0,0
4497,163.96,9,0,47.4,0,1,0
4498,3.22,13,1,120.0,0,0,0
4499,123.58,15,1,150.9,0,1,0
4500,63.67,19,3,96.8,0,0,0
4501,13.11,5,4,18.2,0,0,0
4502,297.58,0,0,61.8,0,1,0
4503,19.17,19,5,62.4,0,0,0
4504,78.87,18,2,21.0,0,0,0
4505,95.2,16,0,37.1,0,0,0
4506,70.87,6,4,11.6,1,1,0
4507,104.18,12,5,12.1,0,1,0
4508,248.12,0,3,54.5,0,0,0
4509,50.41,10,2,99.9,0,0,0
4510,29.24,18,6,7.8,0,2,0
4511,90.71,22,4,7.1,0,0,0
4512,990.76,15,5,32.1,1,0,1
4513,2115.4,2,3,30.9,0,0,1
4514,205.03,7,6,247.7,0,0,0
4515,96.42,17,5,75.0,0,1,0
4516,113.43,16,0,123.8,0,1,0
4517,83.93,2,6,0.2,0,3,0
4518,66.36,8,0,99.6,1,0,0
4519,72.44,9,0,29.5,0,0,0
4520,46.97,8,6,10.6,0,0,0
4521,42.66,17,0,14.7,0,0,0
4522,54.41,13,4,32.2,1,0,0
4523,68.76,6,6,118.7,1,2,0
4524,16.85,6,5,122.2,0,0,0
4525,247.82,22,2,13.9,0,1,0
4526,186.73,22,0,35.6,1,1,0
4527,182.01,6,1,10.3,0,0,0
4528,23.2,4,0,9.3,0,2,0
4529,24.89,4,6,37.3,0,0,0
4530,7.59,0,0,36.5,0,1,0
4531,16.49,14,3,50.9,0,1,0
4532,179.52,22,3,66.3,0,0,0
4533,100.81,5,1,18.9,1,0,0
4534,49.34,2,2,25.5,0,1,0
4535,127.78,9,3,25.7,1,0,0
4536,106.19,7,1,50.5,0,0,0
4537,75.6,14,4,32.6,0,0,0
4538,62.44,18,2,173.8,0,1,0
4539,49.97,5,6,35.8,0,0,0
4540,54.21,19,6,74.8,1,0,0
4541,73.07,17,0,16.8,1,0,0
4542,26.53,22,3,4.4,0,0,0
4543,577.37,15,3,47.7,1,0,1
4544,83.77,23,4,91.3,0,0,0
4545,176.11,16,1,40.2,0,0,0
4546,68.93,4,6,27.8,0,2,0
4547,104.26,11,5,25.7,0,0,0
4548,146.31,8,2,14.5,0,2,0
4549,60.38,16,6,83.4,0,1,0
4550,66.71,20,0,44.0,0,1,0
4551,63.83,11,2,131.9,1,1,0
4552,147.94,5,6,61.6,0,0,0
4553,70.5,5,5,1.8,0,0,0
4554,58.57,4,5,13.2,1,1,0
4555,29.43,12,1,34.3,0,1,0
4556,151.82,23,1,96.3,0,0,0
4557,207.23,16,5,50.5,0,0,0
4558,73.17,11,5,44.9,1,1,0
4559,39.75,14,6,9.5,0,0,0
4560,73.61,2,2,42.8,0,0,0
4561,13.78,10,0,25.5,0,1,0
4562,49.58,20,1,73.4,0,1,0
4563,106.69,22,3,67.0,0,0,0
4564,31.92,16,1,21.5,0,0,0
4565,14.7,6,1,52.5,0,0,0
4566,115.46,20,5,37.8,0,0,0
4567,91.5,19,3,35.7,1,1,0
4568,124.78,22,1,76.9,0,0,0
4569,33.6,1,1,96.1,1,0,0
4570,35.33,3,1,7.4,0,2,0
4571,28.77,16,5,42.1,0,0,0
4572,124.42,16,3,133.9,0,1,0
4573,36.28,12,3,67.4,0,1,0
4574,276.42,15,6,35.1,0,0,0
4575,48.24,20,6,110.2,0,1,0
4576,39.75,19,1,26.2,0,0,0
4577,36.28,11,0,10.3,1,0,0
4578,104.08,9,5,39.2,1,0,0
4579,104.53,7,1,6.5,0,1,0
4580,104.7,12,2,0.8,0,0,0
4581,109.37,16,5,12.1,0,0,0
4582,125.83,7,3,40.6,0,1,0
4583,60.93,6,2,0.7,0,0,0
4584,195.8,9,1,6.6,1,0,0
4585,43.02,13,0,241.6,0,1,0
4586,64.11,10,0,37.6,1,0,0
4587,81.39,22,4,8.6,0,0,0
4588,88.71,4,6,26.2,0,1,0
4589,29.44,21,4,8.7,0,0,0
4590,550.05,21,4,105.8,0,0,1
4591,23.7,16,1,24.3,0,1,0
4592,88.81,6,6,33.0,0,1,0
4593,55.1,14,4,1.8,0,0,0
4594,84.0,1,0,46.9,0,0,0
4595,205.06,20,4,48.8,1,2,0
4596,33.83,14,1,20.1,0,1,0
4597,90.17,0,0,60.1,0,1,0
4598,127.86,12,4,73.2,0,0,0
4599,53.39,18,4,26.1,1,2,0
4600,49.27,16,1,339.4,1,0,0
4601,72.73,0,4,39.9,0,0,0
4602,96.36,5,2,5.2,1,1,0
4603,428.03,21,5,76.0,0,0,0
4604,113.63,1,2,22.5,0,0,0
4605,103.02,23,2,84.9,1,0,0
4606,39.71,3,0,8.4,0,0,0
4607,34.96,20,1,50.1,1,0,0
4608,60.96,6,6,43.0,1,0,0
4609,213.35,22,5,27.8,0,1,0
4610,35.84,9,1,19.1,0,1,0
4611,72.78,8,0,70.9,0,0,0
4612,161.52,2,2,19.3,1,1,0
4613,115.84,15,3,6.8,0,1,0
4614,440.34,10,3,13.7,0,1,1
4615,132.11,3,5,5.2,1,0,0
4616,305.22,2,6,24.0,0,1,0
4617,37.96,15,1,125.6,1,2,0
4618,81.99,9,0,239.3,1,1,0
4619,97.64,14,3,20.1,1,1,0
4620,50.76,14,1,21.0,1,0,0
4621,70.35,6,5,97.8,0,0,0
4622,110.59,13,6,33.1,0,0,0
4623,50.29,6,6,38.7,1,2,0
4624,132.85,2,0,125.9,0,0,0
4625,18.91,7,5,109.4,0,0,0
4626,64.58,10,3,130.5,0,1,0
4627,35.81,18,6,61.0,1,0,0
4628,127.28,0,2,75.3,0,0,0
4629,176.05,8,4,13.6,0,1,0
4630,82.22,1,0,4.0,0,0,0
4631,788.86,15,4,9.1,0,0,1
4632,29.73,16,0,73.4,1,0,0
4633,53.84,15,3,76.3,0,0,0
4634,224.5,19,5,82.4,1,0,0
4635,66.52,17,0,3.6,0,0,0
4636,43.19,0,6,61.0,0,0,0
4637,763.41,11,0,92.1,0,1,1
4638,47.09,4,4,77.6,0,2,0
4639,98.54,9,2,9.0,0,1,0
4640,78.66,18,2,35.2,0,0,0
4641,37.8,21,2,57.7,0,0,0
4642,35.76,1,0,48.2,0,0,0
4643,1082.12,5,5,17.4,0,0,1
4644,168.93,1,6,94.8,0,0,0
4645,76.92,23,6,27.8,1,0,0
4646,129.71,8,6,22.8,0,1,0
4647,138.35,9,3,147.4,0,0,0
4648,97.45,12,2,55.7,0,0,0
4649,72.39,11,1,96.8,0,1,0
4650,36.01,17,5,30.2,0,0,0
4651,42.54,8,6,7.0,0,0,0
4652,91.99,20,2,94.9,0,0,0
4653,178.16,9,5,1.5,0,1,0
4654,36.32,5,5,32.9,0,0,0
4655,238.39,12,2,27.7,0,0,0
4656,65.37,22,1,68.5,0,1,0
4657,44.93,4,0,29.0,1,0,0
4658,100.73,13,4,18.3,1,0,0
4659,157.31,12,0,19.3,0,0,0
4660,94.95,20,4,43.6,0,0,0
4661,79.39,18,3,29.6,1,0,0
4662,149.75,19,3,3.0,0,0,0
4663,46.51,7,6,110.6,0,0,0
4664,77.48,18,4,88.0,1,1,0
4665,53.46,0,3,150.4,0,0,0
4666,73.94,5,1,34.4,1,1,0
4667,83.8,21,3,13.5,0,0,0
4668,78.54,21,3,97.1,0,0,0
4669,170.9,6,5,62.3,1,1,0
4670,70.08,8,3,238.1,0,0,0
4671,59.7,5,6,136.9,0,1,0
4672,120.98,13,1,105.5,0,1,0
4673,115.69,10,3,30.5,0,1,0
4674,84.4,14,1,27.5,0,0,0
4675,73.18,7,0,38.1,0,1,0
4676,84.33,10,1,60.4,0,0,0
4677,53.18,4,4,73.0,0,0,0
4678,99.5,17,5,67.6,0,1,0
4679,223.29,0,3,3.8,0,0,0
4680,416.77,2,4,3.8,0,0,0
4681,171.99,6,0,8.5,0,0,0
4682,109.0,23,0,12.9,0,3,0
4683,169.62,18,2,2.7,0,0,0
4684,157.94,1,3,135.6,0,0,0
4685,124.65,8,5,1.9,1,0,0
